,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,REPORTED_DATE,GEO_LON,GEO_LAT,NEIGHBORHOOD_ID,MARIJUANA?
262725,2014296740.0,2014300000000000.0,1313,assault-simple,other-crimes-against-persons,6/10/14 10:00,6/12/14 19:52,-104.98496270000001,39.786056,globeville,MARIJUANA
262752,2014417594.0,2014420000000000.0,2203,burglary-business-by-force,burglary,8/10/14 5:15,8/10/14 5:28,-104.9091275,39.678068100000004,goldsmith,MARIJUANA
263364,2014144759.0,2014140000000000.0,3562,drug-marijuana-possess,drug-alcohol,3/21/14 14:45,3/26/14 12:18,-104.9787199,39.785303799999994,globeville,MARIJUANA
263399,2014156304.0,2014160000000000.0,2203,burglary-business-by-force,burglary,3/28/14 3:20,3/28/14 4:56,-104.98795690000001,39.68014,overland,MARIJUANA
263543,2014403663.0,2014400000000000.0,2203,burglary-business-by-force,burglary,8/2/14 17:00,8/3/14 8:38,-105.00918090000002,39.662017999999996,college-view-south-platte,MARIJUANA
264123,2014276904.0,2014280000000000.0,2203,burglary-business-by-force,burglary,5/31/14 3:04,5/31/14 3:11,-104.98714640000001,39.6797054,platt-park,MARIJUANA
264160,2014187952.0,2014190000000000.0,2303,theft-shoplift,larceny,3/3/14 14:19,4/14/14 15:29,-104.99817639999999,39.7162381,baker,MARIJUANA
264451,2014503546.0,2014500000000000.0,2203,burglary-business-by-force,burglary,9/23/14 2:24,9/23/14 2:43,-104.9663818,39.7817786,elyria-swansea,MARIJUANA
264659,2014132168.0,2014130000000000.0,1313,assault-simple,other-crimes-against-persons,3/15/14 2:30,3/15/14 3:19,-104.93230859999998,39.763432,northeast-park-hill,MARIJUANA
264664,2014188680.0,2014190000000000.0,2203,burglary-business-by-force,burglary,4/14/14 19:00,4/15/14 1:43,-105.01305,39.7289646,lincoln-park,MARIJUANA
265278,2014372844.0,2014370000000000.0,1205,robbery-street,robbery,7/18/14 19:15,7/18/14 19:40,-104.987485,39.7398975,civic-center,MARIJUANA
265900,2014601683.0,2014600000000000.0,1205,robbery-street,robbery,11/11/14 13:00,11/11/14 13:36,-104.97297739999999,39.745013799999995,city-park-west,MARIJUANA
266388,2014168909.0,2014170000000000.0,2205,burglary-business-no-force,burglary,3/29/14 12:00,4/4/14 14:52,-104.9419513,39.7836419,elyria-swansea,MARIJUANA
266894,2014204602.0,2014200000000000.0,2203,burglary-business-by-force,burglary,4/23/14 0:30,4/23/14 10:42,-104.9605686,39.7775217,elyria-swansea,MARIJUANA
266999,2014400923.0,2014400000000000.0,2999,criminal-mischief-other,public-disorder,8/1/14 22:28,8/1/14 22:28,-105.01228200000001,39.7284591,lincoln-park,MARIJUANA
267574,2014149570.0,2014150000000000.0,2203,burglary-business-by-force,burglary,3/19/14 21:45,3/24/14 11:04,-105.0395748,39.7693662,west-highland,MARIJUANA
269730,2014164281.0,2014160000000000.0,2203,burglary-business-by-force,burglary,4/2/14 0:40,4/2/14 1:08,-104.9432584,39.773630700000005,elyria-swansea,MARIJUANA
269934,2014305228.0,2014310000000000.0,2203,burglary-business-by-force,burglary,6/14/14 12:40,6/14/14 22:50,-104.9426847,39.7844854,elyria-swansea,MARIJUANA
270044,2014144390.0,2014140000000000.0,2399,theft-other,larceny,3/20/14 18:30,3/21/14 13:48,-104.9779455,39.790865000000004,globeville,MARIJUANA
270361,2014296404.0,2014300000000000.0,2204,burglary-residence-no-force,burglary,6/8/14 12:00,6/10/14 15:08,-104.97382340000001,39.7374818,capitol-hill,MARIJUANA
270497,2014429315.0,2014430000000000.0,2203,burglary-business-by-force,burglary,8/16/14 1:25,8/16/14 2:41,-105.00045290000001,39.67808529999999,college-view-south-platte,MARIJUANA
270765,2014362122.0,2014360000000000.0,1316,threats-to-injure,public-disorder,7/13/14 14:00,7/13/14 15:20,-104.989935,39.7521356,five-points,MARIJUANA
273807,2014190755.0,2014190000000000.0,2203,burglary-business-by-force,burglary,4/16/14 4:55,4/16/14 5:47,-104.99184070000001,39.6903831,overland,MARIJUANA
273983,2014232991.0,2014230000000000.0,2204,burglary-residence-no-force,burglary,5/7/14 9:00,5/7/14 20:41,-105.04478780000001,39.7291603,villa-park,MARIJUANA
274156,2014195259.0,2014200000000000.0,2203,burglary-business-by-force,burglary,4/17/14 17:00,4/18/14 12:46,-104.9803295,39.7865792,globeville,MARIJUANA
278423,2014234452.0,2014230000000000.0,2202,burglary-residence-by-force,burglary,5/8/14 14:45,5/8/14 16:37,-104.816488,39.7797301,montbello,MARIJUANA
279764,2014233790.0,2014230000000000.0,2205,burglary-business-no-force,burglary,5/7/14 20:00,5/8/14 10:50,-104.9803295,39.7865792,globeville,MARIJUANA
279765,2014233819.0,2014230000000000.0,2203,burglary-business-by-force,burglary,5/6/14 2:30,5/8/14 11:56,-104.98344879999999,39.6988845,washington-park-west,MARIJUANA
280215,2014177576.0,2014180000000000.0,2203,burglary-business-by-force,burglary,4/8/14 18:00,4/9/14 8:21,-104.9812213,39.6968624,washington-park-west,MARIJUANA
281525,2014141328.0,2014140000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,3/15/14 8:30,3/19/14 22:45,-104.9886625,39.686674200000006,overland,MARIJUANA
281651,2014672557.0,2014670000000000.0,2399,theft-other,larceny,12/20/14 1:58,12/20/14 4:37,-105.0454956,39.6621695,harvey-park-south,MARIJUANA
281774,2014677690.0,2014680000000000.0,2203,burglary-business-by-force,burglary,12/22/14 19:00,12/23/14 1:50,-105.016893,39.6784313,college-view-south-platte,MARIJUANA
282960,2014667147.0,2014670000000000.0,1315,aggravated-assault,aggravated-assault,12/17/14 10:50,12/17/14 10:55,-105.02513,39.7433416,sun-valley,MARIJUANA
282978,2015155785.0,2015160000000000.0,1202,robbery-business,robbery,3/21/15 16:04,3/21/15 17:22,-104.94223410000001,39.7731482,elyria-swansea,MARIJUANA
283067,2015286716.0,2015290000000000.0,2203,burglary-business-by-force,burglary,5/25/15 4:35,5/25/15 8:54,-104.9631082,39.7882946,elyria-swansea,MARIJUANA
283268,201474973.0,201475000000000.0,1202,robbery-business,robbery,2/12/14 18:53,2/12/14 21:06,-104.979321,39.7628285,five-points,MARIJUANA
285270,2014623271.0,2014620000000000.0,5707,criminal-trespassing,all-other-crimes,11/22/14 23:30,11/23/14 1:37,-104.94213880000001,39.788252,elyria-swansea,MARIJUANA
285540,2014582973.0,2014580000000000.0,1208,robbery-residence,robbery,11/1/14 20:15,11/1/14 22:45,-105.0270566,39.6917847,mar-lee,MARIJUANA
285683,2014648842.0,2014650000000000.0,2202,burglary-residence-by-force,burglary,12/7/14 1:00,12/7/14 10:16,-105.0431426,39.7388475,west-colfax,MARIJUANA
285936,201494755.0,201495000000000.0,2999,criminal-mischief-other,public-disorder,2/23/14 0:50,2/23/14 3:00,-104.9871919,39.6836946,platt-park,MARIJUANA
286144,20146005194.0,2.0146e+16,2305,theft-items-from-vehicle,theft-from-motor-vehicle,6/3/14 12:25,6/12/14 12:33,-104.9493975,39.7765394,elyria-swansea,MARIJUANA
286294,2014498488.0,2014500000000000.0,2203,burglary-business-by-force,burglary,9/19/14 14:30,9/20/14 12:31,-104.9574798,39.77622,elyria-swansea,MARIJUANA
286606,2015185131.0,2015190000000000.0,1313,assault-simple,other-crimes-against-persons,4/5/15 13:19,4/5/15 15:15,-104.9069563,39.746239700000004,south-park-hill,MARIJUANA
288050,2015185623.0,2015190000000000.0,2399,theft-other,larceny,4/5/15 18:25,4/5/15 19:23,-104.96941729999999,39.739888799999996,cheesman-park,MARIJUANA
288103,201483359.0,201483000000000.0,2203,burglary-business-by-force,burglary,2/17/14 2:45,2/17/14 3:23,-104.98717749999999,39.6851852,platt-park,MARIJUANA
288155,20147115.0,20147100000000.0,2203,burglary-business-by-force,burglary,1/5/14 2:15,1/5/14 3:39,-104.98721359999999,39.670031200000004,rosedale,MARIJUANA
289230,2015415344.0,2015420000000000.0,2203,burglary-business-by-force,burglary,7/19/15 20:00,7/23/15 10:16,-104.96557820000001,39.772378,cole,MARIJUANA
289285,201511652.0,201512000000000.0,2203,burglary-business-by-force,burglary,1/6/15 22:54,1/7/15 9:15,-104.99385009999999,39.7719429,globeville,MARIJUANA
289345,20149936.0,20149900000000.0,2203,burglary-business-by-force,burglary,1/7/14 3:10,1/7/14 4:23,-105.0182054,39.711366600000005,valverde,MARIJUANA
289381,2015319396.0,2015320000000000.0,2399,theft-other,larceny,6/9/15 8:45,6/9/15 10:28,-105.0027748,39.759578000000005,union-station,MARIJUANA
289760,2014570476.0,2014570000000000.0,1202,robbery-business,robbery,10/26/14 18:50,10/26/14 19:27,-104.8593429,39.7822249,montbello,MARIJUANA
290415,2015165794.0,2015170000000000.0,2203,burglary-business-by-force,burglary,3/25/15 1:52,3/26/15 19:40,-105.0522614,39.728585100000004,villa-park,MARIJUANA
290799,2015262483.0,2015260000000000.0,2508,forgery-posses-forge-device,white-collar-crime,5/13/15 11:30,5/13/15 12:39,-104.98615729999999,39.7594929,five-points,MARIJUANA
290953,2015168873.0,2015170000000000.0,5312,disturbing-the-peace,public-disorder,3/28/15 5:32,3/28/15 6:32,-105.00858899999999,39.7354277,lincoln-park,MARIJUANA
291851,2014565168.0,2014570000000000.0,2203,burglary-business-by-force,burglary,10/24/14 3:40,10/24/14 3:46,-104.99703190000001,39.6939057,ruby-hill,MARIJUANA
291911,2015166696.0,2015170000000000.0,2203,burglary-business-by-force,burglary,3/26/15 17:00,3/27/15 9:04,-104.9904784,39.6964416,overland,MARIJUANA
291995,2015415182.0,2015420000000000.0,2999,criminal-mischief-other,public-disorder,7/23/15 2:30,7/23/15 7:05,-104.96812340000001,39.772639399999996,cole,MARIJUANA
292066,201513275.0,201513000000000.0,2203,burglary-business-by-force,burglary,1/8/15 3:15,1/8/15 4:02,-104.85873829999998,39.7907538,montbello,MARIJUANA
292231,201517389.0,201517000000000.0,2203,burglary-business-by-force,burglary,1/10/15 2:40,1/10/15 2:40,-104.8486305,39.79473660000001,montbello,MARIJUANA
292782,2014647839.0,2014650000000000.0,2202,burglary-residence-by-force,burglary,12/6/14 9:00,12/6/14 20:45,-105.00823390000002,39.7099967,athmar-park,MARIJUANA
292788,2015247779.0,2015250000000000.0,2203,burglary-business-by-force,burglary,5/5/15 23:30,5/5/15 23:52,-105.0202174,39.7290133,sun-valley,MARIJUANA
293917,2014423034.0,2014420000000000.0,2203,burglary-business-by-force,burglary,8/13/14 1:38,8/13/14 1:56,-104.9454912,39.7922485,elyria-swansea,MARIJUANA
294606,2014409046.0,2014410000000000.0,2204,burglary-residence-no-force,burglary,8/5/14 7:40,8/6/14 1:00,-104.86167859999999,39.658201700000006,kennedy,MARIJUANA
294649,2014293938.0,2014290000000000.0,2203,burglary-business-by-force,burglary,6/7/14 17:30,6/9/14 7:13,-104.8502262,39.7880662,montbello,MARIJUANA
294747,2014286595.0,2014290000000000.0,2202,burglary-residence-by-force,burglary,6/5/14 11:00,6/5/14 14:58,-104.9480794,39.736993299999995,congress-park,MARIJUANA
294795,2014327458.0,2014330000000000.0,2399,theft-other,larceny,6/26/14 11:15,6/26/14 13:28,-105.02554409999999,39.7331061,villa-park,MARIJUANA
294922,20146006522.0,2.0146e+16,2305,theft-items-from-vehicle,theft-from-motor-vehicle,7/18/14 19:00,7/19/14 12:05,-104.9162675,39.652149200000004,hampden-south,MARIJUANA
295164,201519372.0,201519000000000.0,2203,burglary-business-by-force,burglary,1/11/15 3:50,1/11/15 4:56,-104.9195618,39.6789739,virginia-village,MARIJUANA
295193,2014476954.0,2014480000000000.0,2589,forgery-other,white-collar-crime,9/9/14 11:39,9/9/14 11:39,-104.92845349999999,39.78078529999999,northeast-park-hill,MARIJUANA
295208,2014673549.0,2014670000000000.0,1006,kidnap-adult-victim,all-other-crimes,12/20/14 17:30,12/20/14 18:40,-105.024698,39.7178829,valverde,MARIJUANA
296215,2014307904.0,2014310000000000.0,2204,burglary-residence-no-force,burglary,6/15/14 17:45,6/16/14 14:08,-104.9914582,39.77455429999999,globeville,MARIJUANA
296829,2014566258.0,2014570000000000.0,2203,burglary-business-by-force,burglary,10/23/14 23:00,10/24/14 18:52,-104.99011110000001,39.680959200000004,overland,MARIJUANA
296903,2014409842.0,2014410000000000.0,2399,theft-other,larceny,8/4/14 8:00,8/6/14 13:55,-105.01088870000001,39.789592600000006,chaffee-park,MARIJUANA
298280,2014530626.0,2014530000000000.0,1205,robbery-street,robbery,10/6/14 12:29,10/6/14 13:10,-104.989935,39.7521356,five-points,MARIJUANA
298763,2014523871.0,2014520000000000.0,2203,burglary-business-by-force,burglary,10/3/14 1:30,10/3/14 2:50,-104.9804673,39.7862285,globeville,MARIJUANA
298764,2014523890.0,2014520000000000.0,2203,burglary-business-by-force,burglary,10/3/14 1:40,10/3/14 2:52,-104.94238429999999,39.7793092,elyria-swansea,MARIJUANA
298914,2014435453.0,2014440000000000.0,2203,burglary-business-by-force,burglary,8/18/14 22:30,8/19/14 11:11,-105.00692099999999,39.779473700000004,sunnyside,MARIJUANA
299675,2014423100.0,2014420000000000.0,2203,burglary-business-by-force,burglary,8/13/14 3:20,8/13/14 3:48,-105.0143668,39.7205695,valverde,MARIJUANA
299701,2014453005.0,2014450000000000.0,2202,burglary-residence-by-force,burglary,8/27/14 22:00,8/28/14 7:38,-105.02814520000001,39.7418136,west-colfax,MARIJUANA
300253,2014558417.0,2014560000000000.0,1205,robbery-street,robbery,10/20/14 17:10,10/20/14 18:21,-104.8313687,39.785586,montbello,MARIJUANA
301007,2014454249.0,2014450000000000.0,1313,assault-simple,other-crimes-against-persons,8/28/14 18:55,8/28/14 22:01,-104.9779455,39.790865000000004,globeville,MARIJUANA
301056,2014504017.0,2014500000000000.0,2203,burglary-business-by-force,burglary,9/23/14 5:00,9/23/14 10:47,-104.99972749999999,39.7285354,lincoln-park,MARIJUANA
301581,2014514047.0,2014510000000000.0,1315,aggravated-assault,aggravated-assault,9/28/14 5:00,9/28/14 5:00,-105.0310104,39.7079264,westwood,MARIJUANA
302269,201457340.0,201457000000000.0,2204,burglary-residence-no-force,burglary,2/2/14 17:30,2/2/14 23:29,-104.9740284,39.7561395,five-points,MARIJUANA
302366,2014532265.0,2014530000000000.0,2303,theft-shoplift,larceny,10/4/14 12:55,10/7/14 10:30,-104.98958259999999,39.743376700000006,cbd,MARIJUANA
302879,2014403977.0,2014400000000000.0,2203,burglary-business-by-force,burglary,8/3/14 3:30,8/3/14 12:48,-104.9761134,39.788416299999994,globeville,MARIJUANA
303369,2014420707.0,2014420000000000.0,2203,burglary-business-by-force,burglary,8/11/14 8:00,8/11/14 22:09,-104.9146168,39.6788917,virginia-village,MARIJUANA
303554,2014588944.0,2014590000000000.0,1208,robbery-residence,robbery,11/4/14 17:30,11/4/14 22:03,-105.01895690000002,39.6681091,college-view-south-platte,MARIJUANA
303659,2014432722.0,2014430000000000.0,1202,robbery-business,robbery,8/17/14 20:00,8/17/14 20:10,-104.989935,39.7521356,five-points,MARIJUANA
303942,2014526124.0,2014530000000000.0,2203,burglary-business-by-force,burglary,10/4/14 2:51,10/4/14 2:51,-104.9888902,39.6915097,overland,MARIJUANA
304602,2016207131.0,2016210000000000.0,2203,burglary-business-by-force,burglary,4/3/16 23:26,4/4/16 1:19,-104.9796012,39.7428141,north-capitol-hill,MARIJUANA
305201,2015725807.0,2015730000000000.0,2203,burglary-business-by-force,burglary,12/14/15 1:45,12/14/15 12:34,-104.9707561,39.7721598,elyria-swansea,MARIJUANA
305294,2016413112.0,2016410000000000.0,2203,burglary-business-by-force,burglary,7/1/16 2:00,7/1/16 2:38,-104.9871919,39.6836946,platt-park,MARIJUANA
305445,201619497.0,201619000000000.0,2202,burglary-residence-by-force,burglary,1/9/16 18:00,1/10/16 11:39,-105.02597959999999,39.721811100000004,barnum,MARIJUANA
305917,20156009034.0,2.0156e+16,2399,theft-other,larceny,9/21/15 1:30,9/21/15 9:36,-105.04824920000001,39.6753055,harvey-park,MARIJUANA
306925,2015554576.0,2015550000000000.0,2203,burglary-business-by-force,burglary,9/24/15 6:35,9/24/15 7:00,-105.0254818,39.7028968,westwood,MARIJUANA
307317,2015640851.0,2015640000000000.0,1208,robbery-residence,robbery,11/1/15 20:00,11/1/15 20:02,-105.054824,39.675487100000005,harvey-park,MARIJUANA
307392,2015700864.0,2015700000000000.0,2203,burglary-business-by-force,burglary,12/1/15 20:00,12/2/15 8:43,-104.97139109999999,39.77052379999999,cole,MARIJUANA
308390,2015587042.0,2015590000000000.0,5312,disturbing-the-peace,public-disorder,10/8/15 14:25,10/8/15 16:48,-104.98746409999998,39.7087028,washington-park-west,MARIJUANA
309248,2015420426.0,2015420000000000.0,2303,theft-shoplift,larceny,7/25/15 12:00,7/25/15 13:56,-104.8459901,39.78022429999999,montbello,MARIJUANA
309459,201577977.0,201578000000000.0,1208,robbery-residence,robbery,2/7/15 10:00,2/9/15 8:22,-105.0333429,39.7206161,barnum,MARIJUANA
309722,2016128409.0,2016130000000000.0,2203,burglary-business-by-force,burglary,2/29/16 3:00,2/29/16 3:23,-104.9091275,39.678068100000004,goldsmith,MARIJUANA
310071,2015705224.0,2015710000000000.0,2204,burglary-residence-no-force,burglary,12/3/15 19:55,12/4/15 10:44,-104.9697899,39.7301091,cheesman-park,MARIJUANA
310635,2015518834.0,2015520000000000.0,2202,burglary-residence-by-force,burglary,9/5/15 9:00,9/7/15 20:17,-104.9025601,39.7467281,east-colfax,MARIJUANA
310848,2015673932.0,2015670000000000.0,2203,burglary-business-by-force,burglary,11/18/15 1:20,11/18/15 1:57,-104.90366909999999,39.6535328,hampden,MARIJUANA
310862,2015720013.0,2015720000000000.0,2303,theft-shoplift,larceny,12/11/15 11:39,12/11/15 13:08,-104.99440200000001,39.752635299999994,union-station,MARIJUANA
310927,2015747230.0,2015750000000000.0,2203,burglary-business-by-force,burglary,12/26/15 2:00,12/26/15 2:10,-105.1089047,39.6337088,marston,MARIJUANA
311103,2016344235.0,2016340000000000.0,2203,burglary-business-by-force,burglary,6/1/16 7:30,6/2/16 11:49,-105.0522614,39.728585100000004,villa-park,MARIJUANA
311709,2016105080.0,2016110000000000.0,1316,threats-to-injure,public-disorder,2/18/16 17:30,2/18/16 18:17,-104.99308719999999,39.7170509,baker,MARIJUANA
312118,2015647470.0,2015650000000000.0,2203,burglary-business-by-force,burglary,11/4/15 21:30,11/5/15 2:01,-105.02554409999999,39.7331061,villa-park,MARIJUANA
312763,2015433441.0,2015430000000000.0,2303,theft-shoplift,larceny,7/31/15 11:00,7/31/15 14:05,-104.946502,39.7868232,elyria-swansea,MARIJUANA
313360,2016193931.0,2016190000000000.0,2203,burglary-business-by-force,burglary,3/29/16 3:35,3/29/16 4:04,-105.003276,39.76916370000001,highland,MARIJUANA
313585,2015439946.0,2015440000000000.0,1316,threats-to-injure,public-disorder,8/2/15 12:00,8/3/15 13:27,-104.99166729999999,39.752585100000005,five-points,MARIJUANA
313990,2016270384.0,2016270000000000.0,5707,criminal-trespassing,all-other-crimes,5/1/16 10:40,5/1/16 10:57,-104.9544364,39.7809772,elyria-swansea,MARIJUANA
314271,201550789.0,201551000000000.0,2206,burglary-poss-of-tools,burglary,1/26/15 21:44,1/27/15 1:27,-104.9761134,39.788416299999994,globeville,MARIJUANA
315095,201577760.0,201578000000000.0,2203,burglary-business-by-force,burglary,2/9/15 4:20,2/9/15 4:45,-104.90752350000001,39.6988834,washington-virginia-vale,MARIJUANA
315122,201580481.0,201580000000000.0,2399,theft-other,larceny,1/24/15 12:00,2/10/15 14:19,-105.0246471,39.7217179,valverde,MARIJUANA
315596,2015549237.0,2015550000000000.0,1205,robbery-street,robbery,9/21/15 18:00,9/21/15 20:38,-104.9867285,39.7412312,north-capitol-hill,MARIJUANA
316769,201552311.0,201552000000000.0,2399,theft-other,larceny,1/27/15 11:00,1/27/15 18:16,-104.9872433,39.73404910000001,capitol-hill,MARIJUANA
317038,2015351637.0,2015350000000000.0,1205,robbery-street,robbery,6/24/15 9:15,6/24/15 9:40,-105.0025394,39.7386115,lincoln-park,MARIJUANA
317152,2015345582.0,2015350000000000.0,2204,burglary-residence-no-force,burglary,6/21/15 10:20,6/21/15 19:07,-104.9721565,39.735956200000004,cheesman-park,MARIJUANA
317260,2015362608.0,2015360000000000.0,2399,theft-other,larceny,6/28/15 17:00,6/29/15 2:25,-104.9942047,39.7257473,lincoln-park,MARIJUANA
317440,2015513377.0,2015510000000000.0,2203,burglary-business-by-force,burglary,9/4/15 7:15,9/5/15 8:19,-104.9857355,39.731656799999996,capitol-hill,MARIJUANA
317659,2015288724.0,2015290000000000.0,1313,assault-simple,other-crimes-against-persons,5/26/15 8:20,5/26/15 8:30,-105.0102435,39.7413836,auraria,MARIJUANA
317872,2015288425.0,2015290000000000.0,2203,burglary-business-by-force,burglary,5/26/15 3:35,5/26/15 4:28,-105.00094509999998,39.70730579999999,athmar-park,MARIJUANA
318484,2015338458.0,2015340000000000.0,2203,burglary-business-by-force,burglary,6/18/15 1:40,6/18/15 8:37,-104.96557820000001,39.772378,cole,MARIJUANA
319018,2015357248.0,2015360000000000.0,2399,theft-other,larceny,6/26/15 13:53,6/26/15 18:07,-105.00226699999999,39.711357899999996,valverde,MARIJUANA
319113,2015406705.0,2015410000000000.0,1315,aggravated-assault,aggravated-assault,7/19/15 0:12,7/19/15 0:42,-104.99221170000001,39.745194399999995,cbd,MARIJUANA
319193,2015242578.0,2015240000000000.0,1205,robbery-street,robbery,5/3/15 12:10,5/3/15 12:16,-104.94768470000001,39.740154,congress-park,MARIJUANA
319438,2015581938.0,2015580000000000.0,2308,theft-from-bldg,larceny,10/6/15 8:30,10/6/15 11:26,-104.990645,39.6925797,overland,MARIJUANA
319773,2015358511.0,2015360000000000.0,2203,burglary-business-by-force,burglary,6/26/15 21:00,6/27/15 7:18,-104.94213880000001,39.788252,elyria-swansea,MARIJUANA
320017,2015271235.0,2015270000000000.0,1205,robbery-street,robbery,5/17/15 15:36,5/17/15 15:37,-104.9827108,39.7604414,five-points,MARIJUANA
320287,2015683975.0,2015680000000000.0,2205,burglary-business-no-force,burglary,11/22/15 22:20,11/22/15 22:29,-105.00130390000001,39.6803236,college-view-south-platte,MARIJUANA
320339,2015471228.0,2015470000000000.0,1205,robbery-street,robbery,8/17/15 18:55,8/17/15 20:30,-104.9798977,39.7416706,north-capitol-hill,MARIJUANA
320704,2015445907.0,2015450000000000.0,2203,burglary-business-by-force,burglary,8/5/15 20:00,8/6/15 6:39,-105.01445859999998,39.73401629999999,lincoln-park,MARIJUANA
321220,2015168475.0,2015170000000000.0,2203,burglary-business-by-force,burglary,3/27/15 23:50,3/28/15 0:21,-105.0190102,39.7246214,valverde,MARIJUANA
322007,2015274843.0,2015270000000000.0,2203,burglary-business-by-force,burglary,5/18/15 23:58,5/19/15 13:01,-104.99155400000001,39.6956227,overland,MARIJUANA
322139,2015229394.0,2015230000000000.0,2204,burglary-residence-no-force,burglary,4/27/15 8:23,4/27/15 10:22,-104.7451808,39.7827645,gateway-green-valley-ranch,MARIJUANA
322457,2015513886.0,2015510000000000.0,1315,menacing-felony-w-weap,aggravated-assault,10/8/15 16:29,10/8/15 17:10,-105.0522518,39.769074700000004,west-highland,MARIJUANA
323430,2014677313.0,2014680000000000.0,1205,robbery-street,robbery,12/22/14 20:20,12/22/14 23:38,-105.03510179999999,39.7094772,westwood,MARIJUANA
323431,2014677313.0,2014680000000000.0,3560,drug-marijuana-sell,drug-alcohol,12/22/14 20:20,12/22/14 23:38,-105.03510179999999,39.7094772,westwood,MARIJUANA
323680,2015200687.0,2015200000000000.0,2399,theft-other,larceny,4/13/15 0:00,4/13/15 0:28,-104.97362350000002,39.7399571,capitol-hill,MARIJUANA
324270,2015350936.0,2015350000000000.0,2203,burglary-business-by-force,burglary,6/23/15 22:00,6/23/15 22:29,-104.9888902,39.6915097,overland,MARIJUANA
324555,2015227561.0,2015230000000000.0,2203,burglary-business-by-force,burglary,4/26/15 5:40,4/26/15 5:47,-104.95884939999999,39.7757706,elyria-swansea,MARIJUANA
325229,2015573702.0,2015570000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,10/2/15 13:25,10/2/15 13:33,-105.01228200000001,39.7284591,lincoln-park,MARIJUANA
325321,2015462937.0,2015460000000000.0,2203,burglary-business-by-force,burglary,8/14/15 2:55,8/14/15 3:04,-105.0202174,39.7290133,sun-valley,MARIJUANA
326096,2015486521.0,2015490000000000.0,2204,burglary-residence-no-force,burglary,8/24/15 14:00,8/24/15 16:37,-104.97187659999999,39.7452696,city-park-west,MARIJUANA
326469,2015320168.0,2015320000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,6/9/15 13:44,6/9/15 16:48,-104.98721359999999,39.670031200000004,rosedale,MARIJUANA
326794,2015546529.0,2015550000000000.0,1202,robbery-business,robbery,9/20/15 13:45,9/20/15 13:51,-104.9807805,39.764600200000004,five-points,MARIJUANA
326825,2015670323.0,2015670000000000.0,2203,burglary-business-by-force,burglary,11/16/15 2:55,11/16/15 6:26,-105.0248221,39.747837,jefferson-park,MARIJUANA
326872,2015554402.0,2015550000000000.0,2203,burglary-business-by-force,burglary,9/24/15 2:35,9/24/15 3:11,-104.9790118,39.7541769,five-points,MARIJUANA
327807,2017557722.0,2017560000000000.0,7399,public-order-crimes-other,all-other-crimes,8/11/17 10:00,8/21/17 10:00,-104.9909669,39.69523579999999,overland,MARIJUANA
328132,2016497627.0,2016500000000000.0,2205,burglary-business-no-force,burglary,8/6/16 4:01,8/6/16 11:20,-104.9215142,39.7399651,montclair,MARIJUANA
328748,2016384509.0,2016380000000000.0,2203,burglary-business-by-force,burglary,6/19/16 1:00,6/19/16 3:00,-105.01445859999998,39.73401629999999,lincoln-park,MARIJUANA
329013,2016539098.0,2016540000000000.0,2203,burglary-business-by-force,burglary,8/24/16 4:05,8/24/16 4:41,-104.9945264,39.7832425,globeville,MARIJUANA
329391,2016816029.0,2016820000000000.0,2999,criminal-mischief-other,public-disorder,12/24/16 0:59,12/24/16 2:32,-104.99969329999999,39.778690999999995,sunnyside,MARIJUANA
329802,2017167432.0,2017170000000000.0,2203,burglary-business-by-force,burglary,3/13/17 3:58,3/13/17 11:41,-105.024778,39.714989700000004,valverde,MARIJUANA
330071,2016496274.0,2016500000000000.0,1205,robbery-street,robbery,8/5/16 19:20,8/5/16 19:40,-105.00657,39.754540000000006,union-station,MARIJUANA
330171,2015679931.0,2015680000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,11/20/15 19:42,11/20/15 19:59,-105.01133759999999,39.767058899999995,highland,MARIJUANA
330527,2016603620.0,2016600000000000.0,2503,forgery-counterfeit-of-obj,white-collar-crime,9/18/16 17:00,9/20/16 12:56,-104.9820672,39.7613774,five-points,MARIJUANA
331498,2016489909.0,2016490000000000.0,2203,burglary-business-by-force,burglary,8/3/16 2:42,8/3/16 2:46,-104.9663818,39.7817786,elyria-swansea,MARIJUANA
331834,2016453323.0,2016450000000000.0,2203,burglary-business-by-force,burglary,7/18/16 1:07,7/18/16 3:27,-105.0134955,39.7206208,valverde,MARIJUANA
332417,2016624261.0,2016620000000000.0,2203,burglary-business-by-force,burglary,9/29/16 2:30,9/29/16 7:48,-104.9797844,39.7780392,globeville,MARIJUANA
332521,2016453569.0,2016450000000000.0,2203,burglary-business-by-force,burglary,7/18/16 5:46,7/18/16 5:46,-104.95962469999999,39.785506,elyria-swansea,MARIJUANA
332644,2017117192.0,2017120000000000.0,2203,burglary-business-by-force,burglary,2/20/17 1:16,2/20/17 1:16,-105.0131602,39.7622733,highland,MARIJUANA
